SalePrice,id
183234.5385949767,1747
95177.61204787719,1748
112467.98982707642,1749
138030.7390652463,1750
244103.83443001178,1751
121666.68800254184,1752
132448.41518205142,1753
236870.3069620127,1754
177108.9983932407,1755
150706.93546451273,1756
134456.36599891155,1757
236662.81131332577,1758
177691.09746691177,1759
163430.26301402366,1760
160895.52633886822,1761
268525.43205296254,1762
223615.50153597837,1763
134656.9579023607,1764
277622.06078873534,1765
283583.7153486899,1766
236723.7295213232,1767
105040.60987588868,1768
104696.53632090474,1769
390492.4498221696,1770
175038.94456827216,1771
135475.39297248967,1772
126704.81088583579,1773
317547.71874857333,1774
173086.98128236568,1775
192223.30967321337,1776
259449.87225329687,1777
262288.68224978354,1778
314881.5488495072,1779
197510.27530287195,1780
348036.4737864609,1781
338749.5956721025,1782
266492.5574942622,1783
129131.01734461157,1784
244028.09416184932,1785
90435.79883752222,1786
294048.5718956941,1787
144406.36397846485,1788
163591.7678886942,1789
87785.65991753482,1790
135958.05659201325,1791
130495.26619925218,1792
271504.6579760178,1793
205054.33820328483,1794
202996.7541292613,1795
236339.16056634483,1796
372317.1287977501,1797
216462.08334812298,1798
223358.07527902108,1799
148729.37766033155,1800
219323.97539711188,1801
82663.23025978892,1802
83911.45116217816,1803
280070.481824266,1804
90787.84830508924,1805
131116.0610720816,1806
145513.86235616493,1807
179201.73902517764,1808
184511.97801915693,1809
429989.1443336498,1810
296390.96915937995,1811
192029.35738696615,1812
97278.88462786477,1813
106864.13280053326,1814
149675.03262060956,1815
170720.08653257915,1816
168795.5350325181,1817
136988.38277508522,1818
115986.13967743027,1819
289579.7457949072,1820
154013.79775436266,1821
142585.62642871673,1822
179129.03371777647,1823
113585.58417022346,1824
184469.9746538373,1825
123647.47355348067,1826
169748.29787417199,1827
156669.293183511,1828
138562.16116656817,1829
170296.11880498653,1830
179110.25155866673,1831
117485.89740277876,1832
121586.87319942568,1833
129215.30316740005,1834
203973.0602050141,1835
60971.87250687944,1836
141113.68395174216,1837
276568.76485430216,1838
349374.8410437941,1839
175229.49735118466,1840
140957.5387399657,1841
206587.51640538438,1842
202699.9988831965,1843
82805.34050191808,1844
248445.27306956964,1845
188065.6626396839,1846
82175.6099147251,1847
134917.43823597103,1848
193446.06707368634,1849
419922.6853262486,1850
126329.8931230011,1851
226606.48933415228,1852
103305.74334840653,1853
86258.17017038038,1854
107266.43691876096,1855
130379.32955066668,1856
125787.15995818037,1857
145513.41821809078,1858
72547.48312831977,1859
211188.51195747606,1860
251096.83198750016,1861
193567.77811720202,1862
108585.99602943039,1863
241833.41679166324,1864
167370.0047384309,1865
151362.68197863045,1866
120227.00081091482,1867
166773.95212936803,1868
285379.38349548884,1869
323644.7867047083,1870
86917.36322888255,1871
137645.45082889064,1872
239146.42244773274,1873
105138.31803756203,1874
241526.19424283755,1875
194830.79252583187,1876
158248.3783348223,1877
232486.21274698054,1878
108459.41795734958,1879
139248.22835611575,1880
194098.0634109128,1881
209359.10049907697,1882
114536.70564491785,1883
307206.76646190137,1884
139916.79796556104,1885
135982.36954124778,1886
244351.6706810192,1887
111570.23933582059,1888
195697.72905513181,1889
179080.64172526344,1890
92434.02593721595,1891
98699.81105000124,1892
116302.57425343372,1893
176616.2055640078,1894
82394.95570045366,1895
219501.70361478563,1896
111912.36741921742,1897
116426.77755763667,1898
100067.59455219554,1899
131759.3433471727,1900
490838.2341903669,1901
105692.62925916561,1902
149567.8479990846,1903
191223.14053123957,1904
215025.8057345357,1905
151854.4876096084,1906
202550.70422072572,1907
202702.08973643984,1908
121358.39659354785,1909
114782.06578340339,1910
106644.21369839754,1911
257350.82772817955,1912
205224.01724169674,1913
209851.11581887267,1914
163435.39200428565,1915
168389.43078016158,1916
94150.61352177481,1917
218119.6618876399,1918
153640.84924694666,1919
117231.54558556882,1920
241965.3813151017,1921
157707.29684903682,1922
110936.12767823094,1923
178404.80423678717,1924
117024.80592167481,1925
167164.94529338216,1926
177313.33725208818,1927
155875.1011759584,1928
246297.522870392,1929
178679.72272923696,1930
224675.66428725197,1931
190862.4410973508,1932
139541.68096568092,1933
366473.6086181409,1934
258405.66783222862,1935
137821.11951326253,1936
216926.42044283883,1937
357954.7984199269,1938
295385.4282596969,1939
112453.81207232611,1940
355328.6147028873,1941
355949.3841342031,1942
159201.56899011243,1943
157051.8076188626,1944
132839.0510123147,1945
145295.12926915294,1946
148489.11252060707,1947
182800.40560865775,1948
138221.4116216789,1949
91290.05478663613,1950
114494.12923837025,1951
150777.6533445745,1952
175077.28174528654,1953
147784.65724652022,1954
98838.86814272853,1955
50331.57608715325,1956
403259.5444186579,1957
175738.92052539496,1958
131901.63840665715,1959
122462.83615876897,1960
111954.35677304886,1961
211270.05957746104,1962
139834.8063455117,1963
288994.6676506152,1964
135531.3972419449,1965
123239.83534016054,1966
227493.03445171766,1967
184040.0692024631,1968
165778.7781603983,1969
137708.96609837608,1970
159858.49307641282,1971
197712.01576368982,1972
115510.70045233527,1973
141467.3427193113,1974
97463.90081676262,1975
402144.8280411782,1976
169868.36280981067,1977
260639.60072498836,1978
200777.09249143285,1979
241765.55811101905,1980
96150.99675586754,1981
149820.0891154993,1982
161579.21911622846,1983
372984.60791472666,1984
293340.3613616107,1985
191699.67929454817,1986
132799.13126375622,1987
436432.830677933,1988
86122.78045356748,1989
230870.299990582,1990
181180.2945296982,1991
132317.71999017813,1992
102223.6331593623,1993
41290.162156062666,1994
199450.95875893018,1995
125490.03415752745,1996
196689.2482256954,1997
119591.80884682285,1998
137737.81176849408,1999
242473.0208568076,2000
342582.15093617234,2001
256257.06779811915,2002
204379.85053604568,2003
134501.997023422,2004
218259.5881607139,2005
237123.6121630108,2006
180110.3046394285,2007
128377.17829275718,2008
120934.7551750185,2009
225967.33734262656,2010
135796.8126942609,2011
115675.18887910777,2012
270223.5544564922,2013
104184.3185581199,2014
264155.11192118266,2015
108850.38950380878,2016
141427.27452099134,2017
97804.03955279889,2018
203816.67339777196,2019
192704.35248577758,2020
157056.3824127381,2021
160287.13239813212,2022
118232.3727338484,2023
174695.51850535325,2024
269398.7725891309,2025
116686.0890870662,2026
332154.59008933493,2027
205259.53831169975,2028
285722.99865212955,2029
140775.41682037816,2030
152828.35941667698,2031
119306.93777387882,2032
217548.61701882613,2033
175626.00757067977,2034
129685.50561272637,2035
115893.09238993317,2036
142748.47795187545,2037
159462.20227110334,2038
156464.41433726018,2039
130673.63018932236,2040
187235.28070689988,2041
320269.1783296676,2042
113322.75899439648,2043
266553.50614596787,2044
134336.68097231793,2045
344912.4809246821,2046
124039.88741920526,2047
130340.64197937462,2048
222695.03120213558,2049
93133.14946050174,2050
192321.33104280735,2051
438102.5531961591,2052
141714.26848871727,2053
136479.27650965482,2054
113247.56271244756,2055
346356.52973024326,2056
108633.28836429176,2057
199750.8213161391,2058
215359.4171405575,2059
149923.71480534208,2060
281010.35291368084,2061
128493.2453442197,2062
222867.42438014798,2063
154354.33118777722,2064
224550.23052387268,2065
217621.52962912596,2066
153255.626794565,2067
185829.21465731435,2068
316445.1212959582,2069
112789.28194948872,2070
325429.7310743438,2071
147388.88123265692,2072
264346.8057301048,2073
129768.13856995813,2074
79548.8979117182,2075
144714.55382810946,2076
189650.33462557697,2077
110977.11886096573,2078
328060.3884427948,2079
312521.3065046858,2080
67559.06945203523,2081
234858.90351684694,2082
131858.14536353762,2083
169730.98019113025,2084
168525.25445089955,2085
142607.7125086663,2086
122678.05110972282,2087
170163.93594231847,2088
177080.0280244571,2089
162968.77786713332,2090
110524.94216058287,2091
223408.5805749869,2092
164954.7697151351,2093
136380.43448485417,2094
137006.16345070227,2095
183211.6403768606,2096
58633.490617895506,2097
100326.26765340047,2098
88631.69050225316,2099
261414.3512081946,2100
287522.3827418776,2101
234128.36977305173,2102
353393.7284050996,2103
140667.1977904013,2104
345036.758934848,2105
139062.61094902386,2106
99212.3073703821,2107
143613.61050122487,2108
152254.02681614514,2109
78253.78930802643,2110
202821.65163687294,2111
109216.1898052234,2112
190254.51217662045,2113
136041.14336197043,2114
343109.61481249594,2115
92768.61247394836,2116
144605.44516097114,2117
158884.99578130554,2118
122928.11358727363,2119
168268.12234901296,2120
204365.21467383654,2121
392589.33517957554,2122
126257.23253132467,2123
135253.3303865491,2124
383448.54691828636,2125
235375.6706831018,2126
164196.17024578888,2127
206028.5677966143,2128
160451.36542389603,2129
120147.33463622163,2130
178190.94156758575,2131
107894.00774991151,2132
172283.58223565217,2133
264346.6952893756,2134
148945.49829206895,2135
145915.52974826386,2136
94905.28572159953,2137
109722.166313876,2138
333206.57644421083,2139
125737.15167356297,2140
126561.29819145687,2141
119019.25608946673,2142
168357.32951293036,2143
279553.64482496574,2144
220318.83722461955,2145
216060.4912712009,2146
225827.07532387105,2147
157822.3854235238,2148
277855.00735137705,2149
187565.53050426897,2150
144409.341588578,2151
635544.1323899254,2152
297099.0269527779,2153
102977.1735913785,2154
129249.78223659535,2155
173191.42396538542,2156
93328.88466338912,2157
128072.06644785343,2158
134732.4776895392,2159
190019.9956942747,2160
307547.22512637754,2161
145959.55423157947,2162
354935.0842801627,2163
139823.68684152444,2164
209551.052950836,2165
62761.05179126676,2166
290618.22347793926,2167
222588.34965876842,2168
191662.22591323775,2169
109216.50855520884,2170
69584.62522953741,2171
82315.74418093488,2172
201429.0206978255,2173
117953.52206235651,2174
176390.90659968834,2175
146351.8715354073,2176
180732.87567805036,2177
155607.45873123,2178
314476.9213813454,2179
134898.7257703641,2180
265388.3308327142,2181
136219.80131835036,2182
120241.26798525851,2183
130968.43771388264,2184
305736.1137947355,2185
113589.23403384832,2186
266116.68277056864,2187
192842.7164425457,2188
147404.32990955244,2189
105508.79189187853,2190
242156.8078670035,2191
199301.46003802013,2192
233207.35810379309,2193
134216.89443934208,2194
111180.73545366866,2195
166631.57908444823,2196
83907.8975996997,2197
231789.18520472787,2198
145242.75998893072,2199
194150.6684619823,2200
120754.56972066466,2201
134903.78223013395,2202
177527.78935012803,2203
165290.43641269527,2204
209717.6224321391,2205
301617.5470566548,2206
228940.62715206877,2207
222729.25670635392,2208
246343.37990438147,2209
88465.10135712901,2210
88229.81430080801,2211
158451.73179844161,2212
204883.53634100055,2213
275295.34475810686,2214
158407.58583898004,2215
162334.10260634497,2216
218247.26623169123,2217
150835.98651861295,2218
171412.78000789153,2219
299130.24982546456,2220
121425.0354665434,2221
110147.22012317917,2222
208905.23980176527,2223
324383.9806665686,2224
265131.9909374608,2225
269466.8682316772,2226
188719.64768290916,2227
168269.14587983917,2228
225624.3919201194,2229
502998.32055364083,2230
129910.32595742277,2231
118464.78261490556,2232
131240.99561218495,2233
112115.9065492772,2234
298916.0117895564,2235
157073.92085739263,2236
228639.16100749164,2237
136406.24351424392,2238
143922.5963685509,2239
141396.82080624514,2240
170187.64427518772,2241
173627.6091510589,2242
192451.75349456107,2243
159438.02323274472,2244
127683.968206866,2245
161506.66019826595,2246
129481.3905708752,2247
225192.5422622291,2248
106725.51310151712,2249
221946.74428966473,2250
161756.96810954888,2251
152331.93361642916,2252
259948.5411889259,2253
228030.54697809933,2254
200455.17144355387,2255
167277.32023592063,2256
148029.2397050818,2257
97790.23706413893,2258
435583.47416294826,2259
156339.7483492139,2260
199472.29007700706,2261
125039.8311471977,2262
197449.5308937116,2263
464545.3214012614,2264
109349.15324292636,2265
217507.39212731097,2266
127002.62893141166,2267
197411.6422979985,2268
140234.61675093707,2269
127188.93170612326,2270
179657.3961108353,2271
148506.3615030488,2272
74367.05092553061,2273
156890.994330852,2274
115130.62245752521,2275
203341.44016024418,2276
136798.97364988772,2277
273332.7434427972,2278
150359.0910624467,2279
220935.49250472762,2280
188045.65022845578,2281
84304.46623749295,2282
203010.6626693659,2283
144781.95975157808,2284
235044.59044746633,2285
355745.0471987015,2286
99251.4051593271,2287
196232.0387935942,2288
189356.17035932967,2289
151486.7338273751,2290
168264.17070248036,2291
152723.26993150086,2292
233691.25033890817,2293
167435.08564506908,2294
136587.08706893897,2295
128902.5766618685,2296
143449.85710335185,2297
98362.42035470407,2298
145205.6145188341,2299
125630.35582423874,2300
137465.1025997239,2301
149630.1849919624,2302
162840.78788228374,2303
126445.45156146422,2304
137934.81983291236,2305
177389.63128750643,2306
210468.50984060235,2307
133786.41274020626,2308
226663.40040682897,2309
179206.4619330099,2310
136238.7524596625,2311
198196.12967372395,2312
175949.78208321918,2313
178490.63421624427,2314
168929.91203117187,2315
142175.4878555028,2316
152066.18688176718,2317
156374.1538240341,2318
153202.2524481719,2319
237250.22763597942,2320
172007.68350281758,2321
129470.26839830475,2322
146717.72948977875,2323
141368.9961567807,2324
209760.02064317773,2325
136607.95372459886,2326
248615.77258064048,2327
123506.75159342778,2328
157143.23147363722,2329
227120.65810935854,2330
95656.57408375194,2331
182923.459189742,2332
121167.73970247562,2333
136696.01201987534,2334
90187.14411571654,2335
313546.167934953,2336
139675.9993044774,2337
351919.5692668356,2338
145188.74915389152,2339
135506.42202736606,2340
153251.79746568596,2341
217767.36929369712,2342
168921.41800827332,2343
121192.98657095729,2344
109098.96691451491,2345
269443.0840194005,2346
161559.45115708205,2347
140891.97871442983,2348
288638.98634471046,2349
157140.82453761256,2350
116574.63160205448,2351
169283.29841573926,2352
150427.70011353306,2353
147219.41664211958,2354
122813.24216583392,2355
164480.56930671504,2356
92506.10768730842,2357
138190.08910906693,2358
471005.07549511624,2359
136299.06207448334,2360
109718.82510887166,2361
149333.7254296178,2362
185321.20492134467,2363
242176.70687908353,2364
116424.22208741488,2365
122284.42017729188,2366
263073.5884400792,2367
240091.4125183468,2368
129557.25424435794,2369
180555.63313608168,2370
159545.86375933504,2371
154071.56663493003,2372
100129.39565708519,2373
162741.66730128933,2374
166273.12256492116,2375
86867.26621823742,2376
40455.64233407099,2377
132406.17910122185,2378
260495.71085227717,2379
187052.08855979407,2380
186686.1780691945,2381
150526.58676228218,2382
178042.5347372605,2383
186269.3035284205,2384
199990.5054080868,2385
157806.70471063396,2386
301670.9370683548,2387
182782.30184222764,2388
246295.0785343033,2389
211546.7671922391,2390
218110.558776876,2391
119616.3896756774,2392
296049.8175459219,2393
199048.17768320232,2394
248776.94300059037,2395
90961.01511615307,2396
188021.6289112372,2397
236987.61426168852,2398
246949.49190643508,2399
221199.0852127284,2400
176070.5283643213,2401
212092.93185145876,2402
128555.19999102585,2403
140477.7508896392,2404
157081.9076489326,2405
145342.3618731849,2406
139968.43629725304,2407
268616.1062423126,2408
208790.01822259923,2409
179690.00166786872,2410
136364.5267266272,2411
115980.54331239044,2412
126813.21960671463,2413
158583.8261726062,2414
121921.3185911168,2415
166079.83549526293,2416
125387.07209049714,2417
126891.45588356483,2418
195086.00037884054,2419
169886.91033309206,2420
125677.70051395407,2421
252213.46977910344,2422
158927.2386321295,2423
270353.97032787616,2424
221436.29700571965,2425
174298.27589247876,2426
148624.9060357274,2427
133078.8832809024,2428
61254.628215666424,2429
133198.99946869334,2430
86984.20304013616,2431
178198.90692902872,2432
118357.98658178082,2433
204302.84402456542,2434
173594.44428391737,2435
175754.4862587594,2436
88979.23550987832,2437
195803.23453754836,2438
101875.55147935402,2439
136385.62611158413,2440
192764.4163134975,2441
320331.17304321023,2442
172010.25643930392,2443
244069.65212034728,2444
132244.88666202378,2445
120749.6640413117,2446
128232.51309550511,2447
386645.9289419657,2448
188169.7473234789,2449
198389.47310579842,2450
306351.7526063697,2451
172766.03338559755,2452
210614.8628243151,2453
174882.4249552391,2454
363880.06617723557,2455
115948.10769595734,2456
133541.55246474163,2457
157436.97369331168,2458
83705.45913708051,2459
191403.69791419694,2460
71794.3141371599,2461
86634.75746431216,2462
238934.27351352447,2463
147184.31425128703,2464
185402.11267947717,2465
141617.54159673874,2466
164600.70795820514,2467
90389.05540834676,2468
237528.68996724728,2469
110301.1305798514,2470
127007.26749885043,2471
107948.54297043396,2472
168831.4702147362,2473
88780.18839379073,2474
120852.39606593215,2475
219123.5964007955,2476
226266.1913771723,2477
195487.0666566186,2478
170872.09845439423,2479
195108.6200532935,2480
151474.73588425264,2481
200326.01590107367,2482
104764.13709576674,2483
186343.95097904862,2484
297781.60305326665,2485
120599.52564598407,2486
145748.9046981216,2487
293509.7653936266,2488
120276.45360181201,2489
118632.17471263987,2490
144077.87087238263,2491
210033.35267947166,2492
327443.03678247565,2493
227270.85149154687,2494
124018.73013686882,2495
78423.9465773596,2496
323640.58654598414,2497
248862.05598012538,2498
97263.54379748132,2499
75411.8968823237,2500
160256.2241997561,2501
168409.63236920867,2502
190843.72709723053,2503
247566.129410472,2504
284304.44442886475,2505
130925.64986334174,2506
444864.16397767275,2507
142404.53619200352,2508
129594.52452835979,2509
94788.07974581713,2510
185720.17976429503,2511
194749.79920306933,2512
173901.54603201617,2513
144011.00340721148,2514
258309.1808184067,2515
170630.23421293052,2516
211452.6080313069,2517
251233.46616201784,2518
354931.9238849816,2519
204237.95795134263,2520
212366.27342907066,2521
78802.49029043394,2522
118152.22500256787,2523
122352.63305237197,2524
154413.4760786828,2525
279632.5787039784,2526
176685.76569459704,2527
187884.15765139126,2528
167542.6190674277,2529
129394.79772287431,2530
129443.53530062259,2531
156876.8320429117,2532
103101.78589956615,2533
146539.86076225346,2534
188670.73917198082,2535
195779.7266668526,2536
156693.08054803844,2537
132774.26993360496,2538
140130.51947555164,2539
131999.1994527048,2540
164832.72964322093,2541
120653.59973459813,2542
194201.99274341753,2543
152833.48236059718,2544
184415.04967274307,2545
158033.38177383033,2546
94472.77834175249,2547
262501.8553633155,2548
142535.70980019862,2549
203222.21348885642,2550
89449.72063718757,2551
162303.9437295943,2552
160017.97440464853,2553
160893.34244451797,2554
133741.41867561798,2555
171487.41994751405,2556
120969.49474608786,2557
165555.32765581715,2558
114280.9107277724,2559
169063.2447953669,2560
58022.60988991935,2561
116053.16958717823,2562
134341.82972986595,2563
166008.021255986,2564
107712.8082995092,2565
327102.40293148754,2566
191613.54662733575,2567
249670.55062184707,2568
168689.2473563595,2569
313044.82049958885,2570
183546.52889300205,2571
197864.4699271361,2572
119300.24920316658,2573
133694.36001543349,2574
116636.97753361026,2575
315647.3872049828,2576
201593.91343913367,2577
134787.24035052166,2578
131680.10608869378,2579
127670.6273746143,2580
111768.79138580493,2581
223826.9655013346,2582
90067.26560740455,2583
103487.8923952795,2584
170018.54689090198,2585
109067.0866123707,2586
195083.6672282799,2587
240815.79358954242,2588
213672.30358015466,2589
128363.18048905229,2590
138865.71041700646,2591
110912.00850304839,2592
122692.0748866004,2593
238399.17677233196,2594
173522.2614184781,2595
100986.66710733279,2596
120157.19598783048,2597
91003.92550670053,2598
202877.7293630351,2599
124652.84473895522,2600
127920.80679583167,2601
187352.73653206084,2602
381084.2211389033,2603
97538.33010883824,2604
84222.67114918379,2605
129079.94187596471,2606
175151.54952016124,2607
184525.9395338463,2608
116719.08349644687,2609
154426.92349912281,2610
123416.83342082782,2611
150797.06742075668,2612
228559.682190436,2613
120658.73974086468,2614
223869.81491487753,2615
207336.05515430262,2616
188010.10503463488,2617
206394.28035912698,2618
225639.30147471474,2619
183916.2336705588,2620
141090.0245111396,2621
229184.40703856497,2622
124773.97767539106,2623
128511.82732665585,2624
192116.26523648875,2625
217414.2379167456,2626
238777.43803282402,2627
188540.73158109287,2628
204560.77195935894,2629
537206.6068561275,2630
155732.73035428027,2631
166095.0389671556,2632
162419.9278467646,2633
201789.84775545678,2634
223391.42662537232,2635
305463.32674821274,2636
124579.51563523251,2637
116484.57785631123,2638
133723.88013450743,2639
92222.68814813078,2640
241180.3820500032,2641
293697.6434760542,2642
585347.4291959159,2643
138256.7846535926,2644
208182.95641712137,2645
120205.02581275259,2646
101360.97924091923,2647
274102.8304124074,2648
188457.62082272585,2649
188907.7910514416,2650
182440.11193447871,2651
177408.81545124855,2652
129314.64837477964,2653
158147.28771208192,2654
149396.34721163433,2655
165238.53722210173,2656
231377.67779594738,2657
145685.81458893028,2658
174928.21034285473,2659
141411.3004404441,2660
98299.43071832492,2661
196206.79164228952,2662
133091.67931665506,2663
203784.3634649194,2664
148280.43102276284,2665
279133.51853636804,2666
115172.06604448726,2667
209038.60569645322,2668
147487.66625628358,2669
280554.4483417666,2670
187053.71913289133,2671
212597.80449386753,2672
91697.37758042112,2673
139076.7841384309,2674
126970.47350286349,2675
110603.40439473602,2676
128854.32157868076,2677
235080.2686781873,2678
74959.65964235541,2679
92929.87982713003,2680
107076.07480903124,2681
126215.15855782822,2682
155258.0552291098,2683
141220.35367290542,2684
206839.53542416758,2685
147804.6568367866,2686
220310.64065388127,2687
147629.65049037902,2688
355323.3231730086,2689
138328.8861897983,2690
200217.2049257525,2691
137532.48772433042,2692
103481.12600215769,2693
132323.92767992127,2694
114918.7583543927,2695
139736.5218514884,2696
170047.26762665325,2697
211826.9620343467,2698
143933.17264226856,2699
237333.34585630588,2700
207129.96221808693,2701
242613.9274860561,2702
179439.06592625193,2703
437514.7820895403,2704
211325.72582679644,2705
199365.9692259602,2706
197560.38666862578,2707
145471.3671714125,2708
143050.5942407354,2709
122420.47459617688,2710
257358.47280351678,2711
182901.85778562183,2712
115513.4168628152,2713
265140.7490168506,2714
180554.3628050614,2715
132385.40571666101,2716
306566.55298598215,2717
90926.14298397336,2718
193588.2078268614,2719
164648.22709933185,2720
183776.790452264,2721
124403.74765905962,2722
142849.1382581186,2723
170734.48235077056,2724
161293.18874453177,2725
182314.76755182643,2726
121082.42002980364,2727
340803.56312784133,2728
380085.80976767535,2729
134385.079914747,2730
233795.41233162116,2731
173490.60630636627,2732
133029.9215387612,2733
174434.26092787937,2734
